molecule_chembl_id,pref_name,canonical_smiles,standard_inchi_key,full_mwt,full_molformula,alogp,np_likeness_score,natural_product,compound_id,name,domain,chemical_class,label_source,smiles_final,standard_id,er_alpha_active,er_alpha_active_max_pchembl,ahr_active,ahr_active_max_pchembl,ar_active,ar_active_max_pchembl,esr1_binding,esr1_binding_max_pchembl,esr1_agonism,esr1_agonism_max_pchembl,esr1_antagonism,esr1_antagonism_max_pchembl,esr1_reporter,esr1_reporter_max_pchembl,ahr_binding,ahr_binding_max_pchembl,ahr_agonism,ahr_agonism_max_pchembl,ahr_reporter,ahr_reporter_max_pchembl,ar_binding,ar_binding_max_pchembl,ar_agonism,ar_agonism_max_pchembl,ar_antagonism,ar_antagonism_max_pchembl,ar_reporter,ar_reporter_max_pchembl,mie_receptor_binding,mie_receptor_binding_max_pchembl,mie_receptor_agonism,mie_receptor_agonism_max_pchembl,mie_receptor_antagonism,mie_receptor_antagonism_max_pchembl,reporter_response,reporter_response_max_pchembl,measured_tasks
CHEMBL1766976,,O=S(=O)(c1cccc2ccccc12)N1CCc2ccc(O)cc2C1,OPXIBUXFOQDYCZ-UHFFFAOYSA-N,339.42,C19H17NO3S,3.29,-0.87,0,CHEMBL1766976,,generic_bioactive,,chembl_source_target_mie_curated,O=S(=O)(c1cccc2ccccc12)N1CCc2ccc(O)cc2C1,OPXIBUXFOQDYCZ-UHFFFAOYSA-N,0.0,3.22,,,,,,,0.0,3.22,,,0.0,3.22,,,,,,,,,,,,,,,,,0,3.22,,,0,3.22,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1771,CLOPIDOGREL,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,GKTWGGQPFAXNFI-HNNXBMFYSA-N,321.83,C16H16ClNO2S,3.67,-1.58,1,CHEMBL1771,CLOPIDOGREL,natural_product,,chembl_source_target_mie_curated,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,GKTWGGQPFAXNFI-HNNXBMFYSA-N,,,,,1.0,5.29,,,,,,,,,,,,,,,,,1.0,5.29,,,1.0,5.29,,,1,5.29,,,1,5.29,"ar_active,ar_agonism,ar_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1773683,EZUTROMID,CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,KSGCNXAZROJSNW-UHFFFAOYSA-N,337.4,C19H15NO3S,4.44,-1.57,1,CHEMBL1773683,EZUTROMID,natural_product,,chembl_source_target_mie_curated,CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,KSGCNXAZROJSNW-UHFFFAOYSA-N,,,1.0,7.3,,,,,,,,,,,1.0,7.3,1.0,7.3,,,,,,,,,,,1,7.3,1,7.3,,,,,"ahr_active,ahr_binding,ahr_agonism,mie_receptor_binding,mie_receptor_agonism"
CHEMBL178,DAUNORUBICIN,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,STQGQHZAVUOBTE-VGBVRHCVSA-N,527.53,C27H29NO10,1.03,1.75,1,CHEMBL178,DAUNORUBICIN,natural_product,,chembl_source_target_mie_curated,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,STQGQHZAVUOBTE-VGBVRHCVSA-N,1.0,5.41,,,0.0,4.85,,,1.0,5.41,,,1.0,5.41,,,,,,,,,0.0,4.85,,,0.0,4.85,,,1,5.41,,,1,5.41,"er_alpha_active,ar_active,esr1_agonism,esr1_reporter,ar_agonism,ar_reporter,mie_receptor_agonism,reporter_response"
CHEMBL178184,,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)cc3C)[C@@H]1C2,QQHIAIWSMBOEAM-IXDOHACOSA-N,274.36,C17H22O3,3.11,1.81,0,CHEMBL178184,,generic_bioactive,,chembl_source_target_mie_curated,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)cc3C)[C@@H]1C2,QQHIAIWSMBOEAM-IXDOHACOSA-N,1.0,7.04,,,,,,,1.0,7.04,,,1.0,7.04,,,,,,,,,,,,,,,,,1,7.04,,,1,7.04,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1782331,,CCC(CC)(c1ccc(O)cc1)c1ccc(O)cc1,RKSBPFMNOJWYSB-UHFFFAOYSA-N,256.35,C17H20O2,4.2,0.19,1,CHEMBL1782331,,natural_product,,chembl_source_target_mie_curated,CCC(CC)(c1ccc(O)cc1)c1ccc(O)cc1,RKSBPFMNOJWYSB-UHFFFAOYSA-N,1.0,7.62,,,,,1.0,7.62,1.0,7.07,1.0,7.07,1.0,7.07,,,,,,,,,,,,,,,1,7.62,1,7.07,1,7.07,1,7.07,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1782494,,C[C@](O)(CS(=O)(=O)c1cccc2ccccc12)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,SWTYTNNIWDGTHR-NRFANRHFSA-N,462.45,C22H17F3N2O4S,3.89,-1.27,0,CHEMBL1782494,,generic_bioactive,,chembl_source_target_mie_curated,C[C@](O)(CS(=O)(=O)c1cccc2ccccc12)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,SWTYTNNIWDGTHR-NRFANRHFSA-N,,,,,1.0,5.7,,,,,,,,,,,,,,,1.0,5.7,1.0,5.52,1.0,5.52,1.0,5.52,1,5.7,1,5.52,1,5.52,1,5.52,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1782495,,C[C@](O)(CS(=O)(=O)c1ccccc1Cc1ccccc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,FSKOUVRHXVEHAY-DEOSSOPVSA-N,502.51,C25H21F3N2O4S,4.33,-1.06,0,CHEMBL1782495,,generic_bioactive,,chembl_source_target_mie_curated,C[C@](O)(CS(=O)(=O)c1ccccc1Cc1ccccc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,FSKOUVRHXVEHAY-DEOSSOPVSA-N,,,,,1.0,5.7,,,,,,,,,,,,,,,1.0,5.7,1.0,5.52,1.0,5.52,1.0,5.52,1,5.7,1,5.52,1,5.52,1,5.52,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1782496,,C[C@](O)(CS(=O)(=O)c1ccccc1-c1ccccc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,JVWUCKAQMAORAG-QHCPKHFHSA-N,488.49,C24H19F3N2O4S,4.41,-1.17,0,CHEMBL1782496,,generic_bioactive,,chembl_source_target_mie_curated,C[C@](O)(CS(=O)(=O)c1ccccc1-c1ccccc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,JVWUCKAQMAORAG-QHCPKHFHSA-N,,,,,1.0,5.7,,,,,,,,,,,,,,,1.0,5.7,1.0,5.52,1.0,5.52,1.0,5.52,1,5.7,1,5.52,1,5.52,1,5.52,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL178255,,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)cc3O)[C@@H]1C2,DPSFHIZAYAXNOM-VNQPRFMTSA-N,276.33,C16H20O4,2.5,2.03,0,CHEMBL178255,,generic_bioactive,,chembl_source_target_mie_curated,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)cc3O)[C@@H]1C2,DPSFHIZAYAXNOM-VNQPRFMTSA-N,1.0,6.76,,,,,,,1.0,6.76,,,1.0,6.76,,,,,,,,,,,,,,,,,1,6.76,,,1,6.76,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1782956,,O/N=C/c1c(O)ccc(-c2ccc(O)cc2)c1-c1ccc(O)cc1,SFUGTTJDFJMSGN-RGVLZGJSSA-N,321.33,C19H15NO4,3.95,0.33,0,CHEMBL1782956,,generic_bioactive,,chembl_source_target_mie_curated,O/N=C/c1c(O)ccc(-c2ccc(O)cc2)c1-c1ccc(O)cc1,SFUGTTJDFJMSGN-RGVLZGJSSA-N,1.0,9.52,,,,,,,1.0,9.52,,,1.0,9.52,,,,,,,,,,,,,,,,,1,9.52,,,1,9.52,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1782957,,O/N=C/c1c(O)ccc(-c2ccc(O)cc2)c1Cl,OGRZJPRETQPCLH-VIZOYTHASA-N,263.68,C13H10ClNO3,3.23,0.19,0,CHEMBL1782957,,generic_bioactive,,chembl_source_target_mie_curated,O/N=C/c1c(O)ccc(-c2ccc(O)cc2)c1Cl,OGRZJPRETQPCLH-VIZOYTHASA-N,1.0,9.24,,,,,,,1.0,9.24,,,1.0,9.24,,,,,,,,,,,,,,,,,1,9.24,,,1,9.24,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1782958,,O/N=C/c1c(O)ccc(-c2ccc(O)c(F)c2)c1Cl,CWBFECUIDZXHBY-OMCISZLKSA-N,281.67,C13H9ClFNO3,3.37,-0.37,0,CHEMBL1782958,,generic_bioactive,,chembl_source_target_mie_curated,O/N=C/c1c(O)ccc(-c2ccc(O)c(F)c2)c1Cl,CWBFECUIDZXHBY-OMCISZLKSA-N,1.0,8.08,,,,,,,1.0,8.08,,,1.0,8.08,,,,,,,,,,,,,,,,,1,8.08,,,1,8.08,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL178317,,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)cc3Cl)[C@]1(C)C2,NNYFCIAHEUYMFZ-GVDBMIGSSA-N,308.81,C17H21ClO3,3.84,1.53,0,CHEMBL178317,,generic_bioactive,,chembl_source_target_mie_curated,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)cc3Cl)[C@]1(C)C2,NNYFCIAHEUYMFZ-GVDBMIGSSA-N,1.0,7.37,,,,,,,1.0,7.37,,,1.0,7.37,,,,,,,,,,,,,,,,,1,7.37,,,1,7.37,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL178333,,O=C1[C@@H]2C3CCC(C3)[C@@H]2C(=O)N1c1ccc([N+](=O)[O-])c(C(F)(F)F)c1,LEOQRHVIGGSPFU-GHXBURCUSA-N,354.28,C16H13F3N2O4,3.15,-1.05,0,CHEMBL178333,,generic_bioactive,,chembl_source_target_mie_curated,O=C1[C@@H]2C3CCC(C3)[C@@H]2C(=O)N1c1ccc([N+](=O)[O-])c(C(F)(F)F)c1,LEOQRHVIGGSPFU-GHXBURCUSA-N,,,,,1.0,8.7,,,,,,,,,,,,,,,1.0,8.7,,,,,1.0,7.92,1,8.7,,,,,1,7.92,"ar_active,ar_binding,ar_reporter,mie_receptor_binding,reporter_response"
CHEMBL178334,,CC(C)N1CCN(c2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)CC1,LQEOPHGPHCWOAC-UHFFFAOYSA-N,472.61,C28H28N2O3S,5.74,-0.69,0,CHEMBL178334,,generic_bioactive,,chembl_source_target_mie_curated,CC(C)N1CCN(c2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)CC1,LQEOPHGPHCWOAC-UHFFFAOYSA-N,1.0,9.55,,,,,1.0,9.55,,,,,,,,,,,,,,,,,,,,,1,9.55,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL178342,,CC1=CC[C@@H]2C[C@H]1[C@H](c1ccc(O)c(C)c1)OC2(C)C,QBOFQDFMEXQIRC-INMHGKMJSA-N,272.39,C18H24O2,4.52,1.94,0,CHEMBL178342,,generic_bioactive,,chembl_source_target_mie_curated,CC1=CC[C@@H]2C[C@H]1[C@H](c1ccc(O)c(C)c1)OC2(C)C,QBOFQDFMEXQIRC-INMHGKMJSA-N,1.0,6.84,,,,,,,1.0,6.84,,,1.0,6.84,,,,,,,,,,,,,,,,,1,6.84,,,1,6.84,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL178354,,C[C@](O)(CI)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,KMBKIAPXINYEHM-NSHDSACASA-N,398.12,C12H10F3IN2O2,2.7,-1.14,0,CHEMBL178354,,generic_bioactive,,chembl_source_target_mie_curated,C[C@](O)(CI)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,KMBKIAPXINYEHM-NSHDSACASA-N,,,,,1.0,8.55,,,,,,,,,,,,,,,1.0,8.55,,,,,,,1,8.55,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL178364,,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)c(F)c3)[C@]1(C)C2,OQSPFWYBYACCQS-GVDBMIGSSA-N,292.35,C17H21FO3,3.33,1.34,0,CHEMBL178364,,generic_bioactive,,chembl_source_target_mie_curated,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)c(F)c3)[C@]1(C)C2,OQSPFWYBYACCQS-GVDBMIGSSA-N,1.0,7.17,,,,,,,1.0,7.17,,,1.0,7.17,,,,,,,,,,,,,,,,,1,7.17,,,1,7.17,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1783642,,CC[Si](CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(OCC(=O)C(C)(C)C)c(C)c1,WEUQGGPXEFMBPZ-UHFFFAOYSA-N,496.76,C30H44O4Si,,,0,CHEMBL1783642,,generic_bioactive,,chembl_source_target_mie_curated,CC[Si](CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(OCC(=O)C(C)(C)C)c(C)c1,WEUQGGPXEFMBPZ-UHFFFAOYSA-N,,,,,1.0,5.21,,,,,,,,,,,,,,,1.0,5.21,1.0,5.21,1.0,5.21,1.0,5.21,1,5.21,1,5.21,1,5.21,1,5.21,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL178371,,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)c(C)c3)[C@@H]1C2,KMPUNUJGLAPLBV-HYVNUMGLSA-N,274.36,C17H22O3,3.11,1.83,0,CHEMBL178371,,generic_bioactive,,chembl_source_target_mie_curated,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)c(C)c3)[C@@H]1C2,KMPUNUJGLAPLBV-HYVNUMGLSA-N,1.0,6.86,,,,,,,1.0,6.86,,,1.0,6.86,,,,,,,,,,,,,,,,,1,6.86,,,1,6.86,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL178404,,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)c(Br)c3)[C@@H]1C2,FQHSRAHYODRRKI-UHOFOFEASA-N,339.23,C16H19BrO3,3.56,1.74,0,CHEMBL178404,,generic_bioactive,,chembl_source_target_mie_curated,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)c(Br)c3)[C@@H]1C2,FQHSRAHYODRRKI-UHOFOFEASA-N,1.0,6.47,,,,,,,1.0,6.47,,,1.0,6.47,,,,,,,,,,,,,,,,,1,6.47,,,1,6.47,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL178416,,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)cc3Cl)[C@@H]1C2,KRAYIMNKVKRAKX-VNQPRFMTSA-N,294.78,C16H19ClO3,3.45,1.48,0,CHEMBL178416,,generic_bioactive,,chembl_source_target_mie_curated,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)cc3Cl)[C@@H]1C2,KRAYIMNKVKRAKX-VNQPRFMTSA-N,1.0,7.96,,,,,,,1.0,7.96,,,1.0,7.96,,,,,,,,,,,,,,,,,1,7.96,,,1,7.96,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1784260,CANDIDACHALCONE,COc1cc(O)c(/C=C\C(C)(C)O)c(O)c1C(=O)/C=C/c1ccc(O)cc1,KOWOOXVTWKELMT-RQDFUGDESA-N,370.4,C21H22O6,3.49,1.52,1,CHEMBL1784260,CANDIDACHALCONE,natural_product,,chembl_source_target_mie_curated,COc1cc(O)c(/C=C\C(C)(C)O)c(O)c1C(=O)/C=C/c1ccc(O)cc1,KOWOOXVTWKELMT-RQDFUGDESA-N,0.0,4.1,,,,,0.0,4.1,,,,,,,,,,,,,,,,,,,,,0,4.1,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL178469,,O=C1[C@@H]2C3C=CC(C3)[C@@H]2C(=O)N1c1cccc(C(F)(F)F)c1,BYXMVCRHLWBFFG-FNSGDYKBSA-N,307.27,C16H12F3NO2,3.02,-1.19,0,CHEMBL178469,,generic_bioactive,,chembl_source_target_mie_curated,O=C1[C@@H]2C3C=CC(C3)[C@@H]2C(=O)N1c1cccc(C(F)(F)F)c1,BYXMVCRHLWBFFG-FNSGDYKBSA-N,,,,,1.0,8.15,,,,,,,,,,,,,,,1.0,8.15,,,,,1.0,7.46,1,8.15,,,,,1,7.46,"ar_active,ar_binding,ar_reporter,mie_receptor_binding,reporter_response"
CHEMBL178470,,C[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCCC3)cc2)[C@H]1c1ccc(O)cc1,OIWJQXISVVHHBL-FXAGJUNHSA-N,459.59,C29H33NO4,5.98,0.33,0,CHEMBL178470,,generic_bioactive,,chembl_source_target_mie_curated,C[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCCC3)cc2)[C@H]1c1ccc(O)cc1,OIWJQXISVVHHBL-FXAGJUNHSA-N,1.0,8.85,,,,,1.0,8.85,,,,,,,,,,,,,,,,,,,,,1,8.85,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL178559,,CC[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCCC3)cc2)[C@H]1c1ccc(O)cc1,HHCGRISNJFDPKZ-POLDFPFKSA-N,473.61,C30H35NO4,6.37,0.29,0,CHEMBL178559,,generic_bioactive,,chembl_source_target_mie_curated,CC[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCCC3)cc2)[C@H]1c1ccc(O)cc1,HHCGRISNJFDPKZ-POLDFPFKSA-N,1.0,7.85,,,,,1.0,7.85,,,,,,,,,,,,,,,,,,,,,1,7.85,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL178599,,C[C@](O)(CS(=O)(=O)c1ccc(N=C=S)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,WSMMMSLHTHCOID-SFHVURJKSA-N,469.47,C19H14F3N3O4S2,3.47,-1.5,0,CHEMBL178599,,generic_bioactive,,chembl_source_target_mie_curated,C[C@](O)(CS(=O)(=O)c1ccc(N=C=S)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,WSMMMSLHTHCOID-SFHVURJKSA-N,,,,,1.0,7.39,,,,,,,,,,,,,,,1.0,7.39,,,,,,,1,7.39,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL178634,,C[C@](O)(CBr)C(=O)Nc1ccc([N+](=O)[O-])cc1,BSKMGONMEBLBEJ-JTQLQIEISA-N,303.11,C10H11BrN2O4,1.68,-0.81,0,CHEMBL178634,,generic_bioactive,,chembl_source_target_mie_curated,C[C@](O)(CBr)C(=O)Nc1ccc([N+](=O)[O-])cc1,BSKMGONMEBLBEJ-JTQLQIEISA-N,,,,,1.0,7.48,,,,,,,,,,,,,,,1.0,7.48,,,,,,,1,7.48,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL178635,,C[C@](O)(CSc1ccc(N=C=S)cc1)C(=O)Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,ZKDAMBGOMUPTPD-FQEVSTJZSA-N,480.49,C21H15F3N2O4S2,5.03,-0.91,0,CHEMBL178635,,generic_bioactive,,chembl_source_target_mie_curated,C[C@](O)(CSc1ccc(N=C=S)cc1)C(=O)Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,ZKDAMBGOMUPTPD-FQEVSTJZSA-N,,,,,1.0,6.87,,,,,,,,,,,,,,,1.0,6.87,,,,,,,1,6.87,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL178665,,O=C(c1ccc(N2CCN(C(=O)c3cccc(Cl)c3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,BDKWTFFBJKKPEK-UHFFFAOYSA-N,569.08,C32H25ClN2O4S,6.83,-0.93,0,CHEMBL178665,,generic_bioactive,,chembl_source_target_mie_curated,O=C(c1ccc(N2CCN(C(=O)c3cccc(Cl)c3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,BDKWTFFBJKKPEK-UHFFFAOYSA-N,1.0,9.34,,,,,1.0,9.34,,,,,,,,,,,,,,,,,,,,,1,9.34,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL178679,,O=C(c1ccc(N2CCN(c3ccc(Cl)cc3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,JHTAVPGZAPVPGG-UHFFFAOYSA-N,541.07,C31H25ClN2O3S,7.19,-0.56,0,CHEMBL178679,,generic_bioactive,,chembl_source_target_mie_curated,O=C(c1ccc(N2CCN(c3ccc(Cl)cc3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,JHTAVPGZAPVPGG-UHFFFAOYSA-N,1.0,9.66,,,,,1.0,9.66,,,,,,,,,,,,,,,,,,,,,1,9.66,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL178716,,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)cc3)[C@@H]1C2,XXIFNRNIQJKFLP-OWCLPIDISA-N,260.33,C16H20O3,2.8,1.86,1,CHEMBL178716,,natural_product,,chembl_source_target_mie_curated,CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)cc3)[C@@H]1C2,XXIFNRNIQJKFLP-OWCLPIDISA-N,1.0,7.46,,,,,,,1.0,7.46,,,1.0,7.46,,,,,,,,,,,,,,,,,1,7.46,,,1,7.46,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL178733,,Clc1ccc(/C=C/c2cc(Cl)cc(Cl)c2)cc1,JMYNPQVCVQVODQ-OWOJBTEDSA-N,283.58,C14H9Cl3,5.82,-0.53,0,CHEMBL178733,,generic_bioactive,,chembl_source_target_mie_curated,Clc1ccc(/C=C/c2cc(Cl)cc(Cl)c2)cc1,JMYNPQVCVQVODQ-OWOJBTEDSA-N,,,1.0,8.92,,,,,,,,,,,1.0,8.92,1.0,8.92,,,,,,,,,,,1,8.92,1,8.92,,,,,"ahr_active,ahr_binding,ahr_agonism,mie_receptor_binding,mie_receptor_agonism"
CHEMBL178734,,CC1=CC[C@@H]2C[C@H]1[C@H](c1ccc(O)cc1)OC2(C)C,BBZPJHFECDCNGT-BMFZPTHFSA-N,258.36,C17H22O2,4.21,1.98,1,CHEMBL178734,,natural_product,,chembl_source_target_mie_curated,CC1=CC[C@@H]2C[C@H]1[C@H](c1ccc(O)cc1)OC2(C)C,BBZPJHFECDCNGT-BMFZPTHFSA-N,1.0,6.69,,,,,,,1.0,6.69,,,1.0,6.69,,,,,,,,,,,,,,,,,1,6.69,,,1,6.69,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL178788,,C[C@@](O)(CSc1ccc(N=C=S)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,BDJNCLBYFBBFQM-GOSISDBHSA-N,437.47,C19H14F3N3O2S2,4.79,-1.37,0,CHEMBL178788,,generic_bioactive,,chembl_source_target_mie_curated,C[C@@](O)(CSc1ccc(N=C=S)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,BDJNCLBYFBBFQM-GOSISDBHSA-N,,,,,1.0,6.37,,,,,,,,,,,,,,,1.0,6.37,,,,,,,1,6.37,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL178806,,COc1ccc(/C=C/c2cc(F)cc(F)c2)cc1,JXXRRHGSTQRHIL-NSCUHMNNSA-N,246.26,C15H12F2O,4.14,-0.49,0,CHEMBL178806,,generic_bioactive,,chembl_source_target_mie_curated,COc1ccc(/C=C/c2cc(F)cc(F)c2)cc1,JXXRRHGSTQRHIL-NSCUHMNNSA-N,,,1.0,8.04,,,,,,,,,,,1.0,8.04,1.0,8.04,,,,,,,,,,,1,8.04,1,8.04,,,,,"ahr_active,ahr_binding,ahr_agonism,mie_receptor_binding,mie_receptor_agonism"
CHEMBL178857,,O=C(c1ccc(N2CCN(C(=O)c3ccco3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,PDWYEQOPNALZBW-UHFFFAOYSA-N,524.6,C30H24N2O5S,5.77,-0.88,0,CHEMBL178857,,generic_bioactive,,chembl_source_target_mie_curated,O=C(c1ccc(N2CCN(C(=O)c3ccco3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,PDWYEQOPNALZBW-UHFFFAOYSA-N,1.0,8.58,,,,,1.0,8.58,,,,,,,,,,,,,,,,,,,,,1,8.58,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL178866,,COc1ccc(/C=C\c2cc(F)cc(F)c2)cc1,JXXRRHGSTQRHIL-IHWYPQMZSA-N,246.26,C15H12F2O,4.14,-0.49,0,CHEMBL178866,,generic_bioactive,,chembl_source_target_mie_curated,COc1ccc(/C=C\c2cc(F)cc(F)c2)cc1,JXXRRHGSTQRHIL-IHWYPQMZSA-N,,,1.0,7.66,,,,,,,,,,,1.0,7.66,1.0,7.66,,,,,,,,,,,1,7.66,1,7.66,,,,,"ahr_active,ahr_binding,ahr_agonism,mie_receptor_binding,mie_receptor_agonism"
CHEMBL178886,,O=C1[C@@H]2C3C=CC(C3)[C@@H]2C(=O)N1c1cc(Cl)cc(Cl)c1,YBLZXUZBJJSUKZ-GHXBURCUSA-N,308.16,C15H11Cl2NO2,3.3,-0.83,0,CHEMBL178886,,generic_bioactive,,chembl_source_target_mie_curated,O=C1[C@@H]2C3C=CC(C3)[C@@H]2C(=O)N1c1cc(Cl)cc(Cl)c1,YBLZXUZBJJSUKZ-GHXBURCUSA-N,,,,,1.0,8.22,,,,,,,,,,,,,,,1.0,8.22,,,,,1.0,7.39,1,8.22,,,,,1,7.39,"ar_active,ar_binding,ar_reporter,mie_receptor_binding,reporter_response"
